"","date","state","net_approval","cases","deaths","Diff_date","Diff_growth"
"1927","2020-03-28","massachusetts",-0.402092470760234,4257,44,0,3191
"1928","2020-03-29","massachusetts",-0.403847032485037,4955,48,0,3711
"1929","2020-03-30","massachusetts",-0.405628912139626,5752,56,0,4337
"1930","2020-03-31","massachusetts",-0.407300804093567,6620,89,0,4958
"1931","2020-04-01","massachusetts",-0.408031798245614,7817,122,0,5866
"1932","2020-04-02","massachusetts",-0.408827157673505,8966,154,0,6635
"1933","2020-04-03","massachusetts",-0.409558185224106,10402,192,0,7644
"1934","2020-04-04","massachusetts",-0.41031615497076,11736,216,0,8611
"1935","2020-04-05","massachusetts",-0.41106592954722,12500,231,0,8891
"1936","2020-04-06","massachusetts",-0.411888335541646,13837,260,0,9792
"1937","2020-04-07","massachusetts",-0.412665052314159,15202,356,0,10831
"1938","2020-04-08","massachusetts",-0.413514254385965,16790,433,0,11261
"1939","2020-04-09","massachusetts",-0.414355553524923,18941,503,0,12756
"1940","2020-04-10","massachusetts",-0.415132270297437,20974,599,0,14006
"1941","2020-04-11","massachusetts",-0.41357883675241,22860,686,0,15166
"1942","2020-04-12","massachusetts",-0.412025403207383,25475,756,0,17250
"1943","2020-04-13","massachusetts",-0.410471969662357,26867,844,0,17931
"1944","2020-04-14","massachusetts",-0.40891853611733,28163,957,0,18691
"1945","2020-04-15","massachusetts",-0.407365102572303,29918,1108,0,19886
"1946","2020-04-16","massachusetts",-0.409832320555581,32181,1245,0,21397
"1947","2020-04-17","massachusetts",-0.412345227760771,34402,1404,0,22830
"1948","2020-04-18","massachusetts",-0.41483918128655,36372,1560,0,24064
"1949","2020-04-19","massachusetts",-0.417306286549708,38077,1706,0,25247
"1950","2020-04-20","massachusetts",-0.41983826015443,39643,1809,0,25959
"1951","2020-04-21","massachusetts",-0.418650340384703,41199,1961,0,27006
"1952","2020-04-22","massachusetts",-0.417553799058802,42944,2182,0,28169
"1953","2020-04-23","massachusetts",-0.416457257732901,46023,2360,0,30286
"1954","2020-04-24","massachusetts",-0.415269337963175,50969,2556,0,34351
"1955","2020-04-25","massachusetts",-0.414172796637273,53348,2730,0,35582
"1956","2020-04-26","massachusetts",-0.414172796637273,54938,2899,0,36357
"1957","2020-04-27","massachusetts",-0.414172796637273,56462,3003,0,36975
"1958","2020-04-28","massachusetts",-0.414172796637273,58302,3153,0,38189
"1959","2020-04-29","massachusetts",-0.414172796637273,60265,3405,0,39416
"1960","2020-03-10","michigan",-0.0899469406186498,2,0,0,-90
"1961","2020-03-11","michigan",-0.0890155791375028,2,0,0,-93
"1962","2020-03-12","michigan",-0.0873504177015128,12,0,0,-96
"1963","2020-03-13","michigan",-0.0856852562655227,25,0,0,-98
"1964","2020-03-14","michigan",-0.0840200948295326,33,0,0,-105
"1965","2020-03-15","michigan",-0.0823854816403715,53,0,0,-111
"1966","2020-03-16","michigan",-0.0807179950327387,54,0,0,-143
"1967","2020-03-17","michigan",-0.0801817566041997,65,0,0,-153
"1968","2020-03-18","michigan",-0.0796172951004742,80,1,0,-176
"1969","2020-03-19","michigan",-0.079081056671935,334,3,0,6
"1970","2020-03-20","michigan",-0.0785165951682095,548,4,0,135
"1971","2020-03-21","michigan",-0.077978155956312,787,6,0,262
"1972","2020-03-22","michigan",-0.0795044027997291,1033,9,0,387
"1973","2020-03-23","michigan",-0.0809979397736572,1324,16,0,547
"1974","2020-03-24","michigan",-0.0825242718446602,1783,24,0,624
"1975","2020-03-25","michigan",-0.084048317904719,2286,43,0,448
"1976","2020-03-26","michigan",-0.085541726639009,2878,63,0,461
"1977","2020-03-27","michigan",-0.087573730703017,3652,93,0,412
"1978","2020-03-28","michigan",-0.0896082637164145,4637,112,0,380
"1979","2020-03-29","michigan",-0.0915838789794536,5473,132,0,518
"1980","2020-03-30","michigan",-0.0936159403928652,6509,197,0,757
"1981","2020-03-31","michigan",-0.0956480018062769,7630,264,0,1010
"1982","2020-04-01","michigan",-0.0967487017385414,9293,336,0,1476
"1983","2020-04-02","michigan",-0.0978466401377248,10791,417,0,1825
"1984","2020-04-03","michigan",-0.0989783246782569,12670,478,0,2268
"1985","2020-04-04","michigan",-0.1000762001524,14225,542,0,2489
"1986","2020-04-05","michigan",-0.101176869020405,15635,617,0,3135
"1987","2020-04-06","michigan",-0.102534432151727,17130,727,0,3293
"1988","2020-04-07","michigan",-0.103860916685482,18852,845,0,3650
"1989","2020-04-08","michigan",-0.105215624294423,20220,959,0,3430
"1990","2020-04-09","michigan",-0.10656732424576,21375,1076,0,2434
"1991","2020-04-10","michigan",-0.107925039512305,22646,1280,0,1672
"1992","2020-04-11","michigan",-0.106680213360427,23855,1395,0,995
"1993","2020-04-12","michigan",-0.105469631971099,24496,1488,0,-979
"1994","2020-04-13","michigan",-0.10425603973809,25490,1603,0,-1377
"1995","2020-04-14","michigan",-0.10304244750508,26845,1767,0,-1318
"1996","2020-04-15","michigan",-0.101857078347257,27894,1920,0,-2024
"1997","2020-04-16","michigan",-0.104767011938698,29120,2092,0,-3061
"1998","2020-04-17","michigan",-0.107667993113764,29954,2227,0,-4448
"1999","2020-04-18","michigan",-0.110603110095109,30718,2307,0,-5654
"2000","2020-04-19","michigan",-0.113513208399187,31349,2389,0,-6728
"2001","2020-04-20","michigan",-0.116416899500466,31929,2466,0,-7714
"2002","2020-04-21","michigan",-0.115739564812463,32936,2698,0,-8263
"2003","2020-04-22","michigan",-0.115037254459246,33930,2812,0,-9014
"2004","2020-04-23","michigan",-0.114331677579589,35253,2977,0,-10770
"2005","2020-04-24","michigan",-0.113654323775119,36628,3084,0,-14341
"2006","2020-04-25","michigan",-0.112948746895462,37185,3273,0,-16163
"2007","2020-04-26","michigan",-0.112948746895462,37752,3314,0,-17186
"2008","2020-04-27","michigan",-0.112948746895462,38191,3406,0,-18271
"2009","2020-04-28","michigan",-0.112948746895462,39235,3566,0,-19067
"2010","2020-04-29","michigan",-0.112948746895462,40361,3670,0,-19904
"2011","2020-03-06","minnesota",-0.0923447860156721,1,0,0,-7
"2012","2020-03-07","minnesota",-0.0916159363510337,1,0,0,-12
"2013","2020-03-08","minnesota",-0.0909529262853354,2,0,0,-26
"2014","2020-03-09","minnesota",-0.090235081374322,2,0,0,-39
"2015","2020-03-10","minnesota",-0.0895720313441832,3,0,0,1
"2016","2020-03-11","minnesota",-0.0887884267631103,5,0,0,3
"2017","2020-03-12","minnesota",-0.0872212176009645,9,0,0,-3
"2018","2020-03-13","minnesota",-0.0855937311633514,14,0,0,-11
"2019","2020-03-14","minnesota",-0.0840315871963348,21,0,0,-12
"2020","2020-03-15","minnesota",-0.0824543427159304,35,0,0,-18
"2021","2020-03-16","minnesota",-0.0808921036769139,54,0,0,0
"2022","2020-03-17","minnesota",-0.0800433970224821,60,0,0,-5
"2023","2020-03-18","minnesota",-0.0792646172393008,77,0,0,-3
"2024","2020-03-19","minnesota",-0.0784160086794046,89,0,0,-245
"2025","2020-03-20","minnesota",-0.0776324513290337,115,0,0,-433
"2026","2020-03-21","minnesota",-0.0768535262206149,138,1,0,-649
"2027","2020-03-22","minnesota",-0.0778735458983786,171,1,0,-862
"2028","2020-03-23","minnesota",-0.0789632308619651,235,1,0,-1089
"2029","2020-03-24","minnesota",-0.079983123380146,264,1,0,-1519
"2030","2020-03-25","minnesota",-0.0810729355033152,289,1,0,-1997
"2031","2020-03-26","minnesota",-0.0821579264617239,346,2,0,-2532
"2032","2020-03-27","minnesota",-0.0837803628473267,398,4,0,-3254
"2033","2020-03-28","minnesota",-0.0854731766124172,444,5,0,-4193
"2034","2020-03-29","minnesota",-0.0872159604604906,505,9,0,-4968
"2035","2020-03-30","minnesota",-0.0889036224459044,577,10,0,-5932
"2036","2020-03-31","minnesota",-0.0905967450271248,630,10,0,-7000
"2037","2020-04-01","minnesota",-0.0908378541289934,690,10,0,-8603
"2038","2020-04-02","minnesota",-0.0910186859553949,742,11,0,-10049
"2039","2020-04-03","minnesota",-0.0912597950572634,789,22,0,-11881
"2040","2020-04-04","minnesota",-0.0914406268836649,865,24,0,-13360
"2041","2020-04-05","minnesota",-0.0916817359855334,928,29,0,-14707
"2042","2020-04-06","minnesota",-0.0921583991320596,980,30,0,-16150
"2043","2020-04-07","minnesota",-0.0926461723930079,1064,34,0,-17788
"2044","2020-04-08","minnesota",-0.0931886678722121,1150,39,0,-19070
"2045","2020-04-09","minnesota",-0.0937311633514165,1240,50,0,-20135
"2046","2020-04-10","minnesota",-0.0942736588306209,1335,57,0,-21311
"2047","2020-04-11","minnesota",-0.0925256178420736,1427,64,0,-22428
"2048","2020-04-12","minnesota",-0.0908981314044605,1621,70,0,-22875
"2049","2020-04-13","minnesota",-0.0891500904159132,1650,70,0,-23840
"2050","2020-04-14","minnesota",-0.0875226039783001,1695,79,0,-25150
"2051","2020-04-15","minnesota",-0.0857745629897528,1813,87,0,-26081
"2052","2020-04-16","minnesota",-0.0878789705261889,1917,94,0,-27203
"2053","2020-04-17","minnesota",-0.0899885480079562,2071,111,0,-27883
"2054","2020-04-18","minnesota",-0.0920981254897233,2213,121,0,-28505
"2055","2020-04-19","minnesota",-0.0941531042796864,2356,134,0,-28993
"2056","2020-04-20","minnesota",-0.0962570068109216,2470,143,0,-29459
"2057","2020-04-21","minnesota",-0.0952983725135624,2567,160,0,-30369
"2058","2020-04-22","minnesota",-0.094394213381555,2721,179,0,-31209
"2059","2020-04-23","minnesota",-0.0933694996986137,2943,200,0,-32310
"2060","2020-04-24","minnesota",-0.0924050632911393,3185,221,0,-33443
"2061","2020-04-25","minnesota",-0.091435115424025,3446,244,0,-33739
"2062","2020-04-26","minnesota",-0.091435115424025,3602,272,0,-34150
"2063","2020-04-27","minnesota",-0.091435115424025,3816,286,0,-34375
"2064","2020-04-28","minnesota",-0.091435115424025,4181,301,0,-35054
"2065","2020-04-29","minnesota",-0.091435115424025,4644,319,0,-35717
"2066","2020-03-11","mississippi",0.0977235438884332,1,0,0,-4
"2067","2020-03-12","mississippi",0.0984514408778586,1,0,0,-8
"2068","2020-03-13","mississippi",0.0990667623833453,6,0,0,-8
"2069","2020-03-14","mississippi",0.0998769483182937,6,0,0,-15
"2070","2020-03-15","mississippi",0.100605066147062,10,0,0,-25
"2071","2020-03-16","mississippi",0.101322941236796,12,0,0,-42
"2072","2020-03-17","mississippi",0.1016201804758,21,0,0,-39
"2073","2020-03-18","mississippi",0.101938262742283,34,0,0,-43
"2074","2020-03-19","mississippi",0.102348477079274,50,1,0,-39
"2075","2020-03-20","mississippi",0.102748154224774,80,1,0,-35
"2076","2020-03-21","mississippi",0.103066352169008,140,1,0,2
"2077","2020-03-22","mississippi",0.10204081632653,207,1,0,36
"2078","2020-03-23","mississippi",0.100799835931091,249,1,0,14
"2079","2020-03-24","mississippi",0.0996820838888319,320,1,0,56
"2080","2020-03-25","mississippi",0.0986464315012305,377,5,0,88
"2081","2020-03-26","mississippi",0.0975284586196288,487,6,0,141
"2082","2020-03-27","mississippi",0.0961952620244078,582,8,0,184
"2083","2020-03-28","mississippi",0.0949646190134346,669,13,0,225
"2084","2020-03-29","mississippi",0.0937243642329778,759,14,0,254
"2085","2020-03-30","mississippi",0.0924007794072402,848,16,0,271
"2086","2020-03-31","mississippi",0.091160787530763,941,20,0,311
"2087","2020-04-01","mississippi",0.0906573684750282,1077,22,0,387
"2088","2020-04-02","mississippi",0.090349707722285,1177,26,0,435
"2089","2020-04-03","mississippi",0.0899302707136997,1358,29,0,569
"2090","2020-04-04","mississippi",0.0894267254640549,1455,35,0,590
"2091","2020-04-05","mississippi",0.0890073831009024,1638,43,0,710
"2092","2020-04-06","mississippi",0.0882986360373295,1738,51,0,758
"2093","2020-04-07","mississippi",0.0874692370795734,1915,59,0,851
"2094","2020-04-08","mississippi",0.0866488925348645,2003,67,0,853
"2095","2020-04-09","mississippi",0.0859399035996308,2260,76,0,1020
"2096","2020-04-10","mississippi",0.0851107465135357,2469,82,0,1134
"2097","2020-04-11","mississippi",0.085837350015383,2642,93,0,1215
"2098","2020-04-12","mississippi",0.0866488925348646,2781,96,0,1160
"2099","2020-04-13","mississippi",0.0874692370795735,2942,98,0,1292
"2100","2020-04-14","mississippi",0.0881960824530817,3087,111,0,1392
"2101","2020-04-15","mississippi",0.0890073831009023,3360,122,0,1547
"2102","2020-04-16","mississippi",0.0876833145318429,3624,129,0,1707
"2103","2020-04-17","mississippi",0.0864438063986874,3793,140,0,1722
"2104","2020-04-18","mississippi",0.0851194749256487,3974,152,0,1761
"2105","2020-04-19","mississippi",0.0837862783304277,4274,159,0,1918
"2106","2020-04-20","mississippi",0.0825471698113208,4512,169,0,2042
"2107","2020-04-21","mississippi",0.0831624282198522,4716,183,0,2149
"2108","2020-04-22","mississippi",0.0838802296964725,4894,193,0,2173
"2109","2020-04-23","mississippi",0.0846067070044097,5153,201,0,2210
"2110","2020-04-24","mississippi",0.0852132895816243,5434,209,0,2249
"2111","2020-04-25","mississippi",0.0859399035996308,5718,221,0,2272
"2112","2020-04-26","mississippi",0.0859399035996308,5911,227,0,2309
"2113","2020-04-27","mississippi",0.0859399035996308,6094,229,0,2278
"2114","2020-04-28","mississippi",0.0859399035996308,6342,239,0,2161
"2115","2020-04-29","mississippi",0.0859399035996308,6569,250,0,1925
"2116","2020-03-07","missouri",0.139927028892614,1,0,0,0
"2117","2020-03-08","missouri",0.140715905729218,1,0,0,-1
"2118","2020-03-09","missouri",0.14155408736811,1,0,0,-1
"2119","2020-03-10","missouri",0.142392269007001,1,0,0,-2
"2120","2020-03-11","missouri",0.143181145843605,1,0,0,0
"2121","2020-03-12","missouri",0.144371579310685,2,0,0,1
"2122","2020-03-13","missouri",0.145498471551129,4,0,0,-2
"2123","2020-03-14","missouri",0.146632482003747,5,0,0,-1
"2124","2020-03-15","missouri",0.147724471179922,5,0,0,-5
"2125","2020-03-16","missouri",0.148851198106696,9,0,0,-3
"2126","2020-03-17","missouri",0.149492160536436,16,0,0,-5
"2127","2020-03-18","missouri",0.150076418675738,21,1,0,-13
"2128","2020-03-19","missouri",0.15068290518219,35,1,0,-15
"2129","2020-03-20","missouri",0.151323899216015,73,3,0,-7
"2130","2020-03-21","missouri",0.151908095848536,93,3,0,-47
"2131","2020-03-22","missouri",0.150823390198205,130,3,0,-77
"2132","2020-03-23","missouri",0.149746067748139,183,4,0,-66
"2133","2020-03-24","missouri",0.148604674095257,287,5,0,-33
"2134","2020-03-25","missouri",0.147477935013066,384,8,0,7
"2135","2020-03-26","missouri",0.146393175878901,518,8,0,31
"2136","2020-03-27","missouri",0.144561680307662,673,9,0,91
"2137","2020-03-28","missouri",0.142744440609437,840,11,0,171
"2138","2020-03-29","missouri",0.140870765741334,905,12,0,146
"2139","2020-03-30","missouri",0.139095705339973,1051,13,0,203
"2140","2020-03-31","missouri",0.137215264766788,1351,15,0,410
"2141","2020-04-01","missouri",0.13652499753476,1430,21,0,353
"2142","2020-04-02","missouri",0.135742813470736,1835,28,0,658
"2143","2020-04-03","missouri",0.13505251220354,2113,36,0,755
"2144","2020-04-04","missouri",0.134306281431811,2285,44,0,830
"2145","2020-04-05","missouri",0.133573295202406,2365,52,0,727
"2146","2020-04-06","missouri",0.132629918154028,2721,56,0,983
"2147","2020-04-07","missouri",0.131699620334303,3035,80,0,1120
"2148","2020-04-08","missouri",0.130756335667094,3325,86,0,1322
"2149","2020-04-09","missouri",0.129868849225915,3538,94,0,1278
"2150","2020-04-10","missouri",0.12888275318016,3795,105,0,1326
"2151","2020-04-11","missouri",0.130213982841929,4021,116,0,1379
"2152","2020-04-12","missouri",0.131601005867561,4156,116,0,1375
"2153","2020-04-13","missouri",0.132975051770042,4389,136,0,1447
"2154","2020-04-14","missouri",0.134306281431811,4686,151,0,1599
"2155","2020-04-15","missouri",0.135637511093581,4896,164,0,1536
"2156","2020-04-16","missouri",0.133425373502293,5111,170,0,1487
"2157","2020-04-17","missouri",0.131200078887683,5283,184,0,1490
"2158","2020-04-18","missouri",0.128987722498891,5517,194,0,1543
"2159","2020-04-19","missouri",0.126762646681787,5667,196,0,1393
"2160","2020-04-20","missouri",0.124550071495488,5807,201,0,1295
"2161","2020-04-21","missouri",0.12538211221773,5941,221,0,1225
"2162","2020-04-22","missouri",0.126177210196736,6135,237,0,1241
"2163","2020-04-23","missouri",0.127009170693226,6320,248,0,1167
"2164","2020-04-24","missouri",0.127748742727542,6625,267,0,1191
"2165","2020-04-25","missouri",0.128586924366433,6826,280,0,1108
"2166","2020-04-26","missouri",0.128586924366433,6997,282,0,1086
"2167","2020-04-27","missouri",0.128586924366433,7171,296,0,1077
"2168","2020-04-28","missouri",0.128586924366433,7408,324,0,1066
"2169","2020-04-29","missouri",0.128586924366433,7564,331,0,995
"2170","2020-03-06","pennsylvania",-0.059427230964715,2,0,0,0
"2171","2020-03-07","pennsylvania",-0.0588407780275633,4,0,0,-2
"2172","2020-03-08","pennsylvania",-0.0582787606294594,6,0,0,-7
"2173","2020-03-09","pennsylvania",-0.0577181536055519,10,0,0,-3
"2174","2020-03-10","pennsylvania",-0.0571561224739144,12,0,0,-2
"2175","2020-03-11","pennsylvania",-0.056592708435148,16,0,0,-4
"2176","2020-03-12","pennsylvania",-0.0555677736236347,22,0,0,-8
"2177","2020-03-13","pennsylvania",-0.0545414559049924,41,0,0,11
"2178","2020-03-14","pennsylvania",-0.0535138305151011,47,0,0,11
"2179","2020-03-15","pennsylvania",-0.0525132566038659,68,0,0,29
"2180","2020-03-16","pennsylvania",-0.0514856807741179,81,0,0,35
"2181","2020-03-17","pennsylvania",-0.0513158859321165,101,0,0,35
"2182","2020-03-18","pennsylvania",-0.0511680187664939,139,1,0,65
"2183","2020-03-19","pennsylvania",-0.0509982161620604,187,1,0,100
"2184","2020-03-20","pennsylvania",-0.0508503567588701,269,1,0,155
"2185","2020-03-21","pennsylvania",-0.0506805463920044,388,2,0,251
"2186","2020-03-22","pennsylvania",-0.0521943114065097,504,3,0,343
"2187","2020-03-23","pennsylvania",-0.0537350634117733,644,6,0,453
"2188","2020-03-24","pennsylvania",-0.0552256677174206,851,8,0,642
"2189","2020-03-25","pennsylvania",-0.0567407081592259,1151,12,0,885
"2190","2020-03-26","pennsylvania",-0.0582543250904115,1690,16,0,1374
"2191","2020-03-27","pennsylvania",-0.0603328201744741,2218,23,0,1803
"2192","2020-03-28","pennsylvania",-0.0624098917479169,2815,35,0,2335
"2193","2020-03-29","pennsylvania",-0.0644853875476493,3441,40,0,2892
"2194","2020-03-30","pennsylvania",-0.0665640348948024,4156,48,0,3549
"2195","2020-03-31","pennsylvania",-0.0686411064682452,4997,71,0,4307
"2196","2020-04-01","pennsylvania",-0.0696185519145711,5805,78,0,5068
"2197","2020-04-02","pennsylvania",-0.070569836770599,7021,91,0,6194
"2198","2020-04-03","pennsylvania",-0.0715490066710653,8402,103,0,7503
"2199","2020-04-04","pennsylvania",-0.0725264521173913,10110,141,0,9110
"2200","2020-04-05","pennsylvania",-0.0734794614275591,11590,160,0,10522
"2201","2020-04-06","pennsylvania",-0.0750171048773335,13075,170,0,11943
"2202","2020-04-07","pennsylvania",-0.0765339784473278,14582,241,0,13401
"2203","2020-04-08","pennsylvania",-0.0780715472583325,16414,313,0,15175
"2204","2020-04-09","pennsylvania",-0.0796109862183559,18379,344,0,17058
"2205","2020-04-10","pennsylvania",-0.0811259896393314,20128,435,0,18757
"2206","2020-04-11","pennsylvania",-0.0801974391555078,21774,515,0,20327
"2207","2020-04-12","pennsylvania",-0.0792444531326361,22955,525,0,21428
"2208","2020-04-13","pennsylvania",-0.0782914671097645,24295,563,0,22711
